Grafo,Fuente,Sumidero,Mediatime,Medianatime,Stdtime,Flujomaximo,DistGrado,CoefAgrup,CentCercania,CentCarga,ExcentCarga,PageR
grafo3,10,3,0.045545864,0.03126359,0.024531735,40,4,0.166666667,0.475,0.059039961,3,0.050027846
grafo3,10,4,0.049984646,0.046861172,0.019510829,41,4,0.166666667,0.475,0.059039961,3,0.050027846
grafo3,10,5,0.048430133,0.046860933,0.020309606,41,4,0.166666667,0.475,0.059039961,3,0.050027846
grafo3,10,6,0.04061501,0.031248927,0.018742003,41,4,0.166666667,0.475,0.059039961,3,0.050027846
grafo3,10,7,0.042178416,0.031245589,0.022158399,41,4,0.166666667,0.475,0.059039961,3,0.050027846
grafo3,10,8,0.047059774,0.046859622,0.016943622,41,4,0.166666667,0.475,0.059039961,3,0.050027846
grafo3,10,9,0.040615773,0.031245947,0.018745555,41,4,0.166666667,0.475,0.059039961,3,0.050027846
grafo3,10,11,0.043735862,0.031248808,0.018221246,41,4,0.166666667,0.475,0.059039961,3,0.050027846
grafo3,10,12,0.045305729,0.039072633,0.017741778,41,4,0.166666667,0.475,0.059039961,3,0.050027846
grafo3,10,13,0.036223483,0.031242728,0.013991584,40,4,0.166666667,0.475,0.059039961,3,0.050027846
grafo3,10,14,0.037491179,0.031244874,0.017402994,31,4,0.166666667,0.475,0.059039961,3,0.050027846
grafo3,10,15,0.03749063,0.031240463,0.021191155,41,4,0.166666667,0.475,0.059039961,3,0.050027846
grafo3,10,16,0.045632291,0.039054513,0.018364328,41,4,0.166666667,0.475,0.059039961,3,0.050027846
grafo3,10,17,0.035929751,0.031240702,0.018551703,18,4,0.166666667,0.475,0.059039961,3,0.050027846
grafo3,10,18,0.044887757,0.031277418,0.021774104,41,4,0.166666667,0.475,0.059039961,3,0.050027846
grafo3,10,19,0.045301819,0.031252265,0.021471185,31,4,0.166666667,0.475,0.059039961,3,0.050027846
grafo3,11,0,0.056237197,0.046866059,0.023387345,48,4,0,0.475,0.047770468,3,0.049650073
grafo3,11,1,0.05154984,0.046861172,0.026177248,48,4,0,0.475,0.047770468,3,0.049650073
grafo3,11,2,0.039354706,0.031243801,0.020662303,48,4,0,0.475,0.047770468,3,0.049650073
grafo3,11,3,0.048425484,0.046863675,0.020310679,40,4,0,0.475,0.047770468,3,0.049650073
grafo3,11,4,0.050118446,0.046882868,0.01553583,48,4,0,0.475,0.047770468,3,0.049650073
grafo3,11,5,0.046864867,0.031272531,0.02517661,48,4,0,0.475,0.047770468,3,0.049650073
grafo3,11,6,0.040619111,0.031244755,0.017399878,48,4,0,0.475,0.047770468,3,0.049650073
grafo3,11,7,0.039053226,0.031242728,0.020066843,48,4,0,0.475,0.047770468,3,0.049650073
grafo3,11,8,0.037491298,0.031243682,0.021187786,41,4,0,0.475,0.047770468,3,0.049650073
grafo3,11,9,0.039049959,0.031240821,0.020070456,48,4,0,0.475,0.047770468,3,0.049650073
grafo3,11,10,0.045305347,0.039071441,0.017728436,41,4,0,0.475,0.047770468,3,0.049650073
grafo3,11,12,0.037363935,0.031242132,0.021232372,48,4,0,0.475,0.047770468,3,0.049650073
grafo3,11,13,0.046867275,0.046858191,0.017102518,40,4,0,0.475,0.047770468,3,0.049650073
grafo3,11,14,0.043736672,0.031243563,0.018223474,31,4,0,0.475,0.047770468,3,0.049650073
grafo3,11,15,0.045305562,0.031247377,0.021478606,48,4,0,0.475,0.047770468,3,0.049650073
grafo3,11,16,0.046863794,0.031277895,0.024197761,42,4,0,0.475,0.047770468,3,0.049650073
grafo3,11,17,0.033080554,0.031236053,0.020087255,18,4,0,0.475,0.047770468,3,0.049650073
grafo3,11,18,0.040615153,0.031243682,0.018745089,41,4,0,0.475,0.047770468,3,0.049650073
grafo3,11,19,0.043739939,0.031244159,0.01822047,31,4,0,0.475,0.047770468,3,0.049650073
grafo3,12,0,0.046863937,0.046860218,0.017104647,48,4,0,0.475,0.058065302,3,0.050058964
grafo3,12,1,0.057798409,0.046869397,0.018544908,53,4,0,0.475,0.058065302,3,0.050058964
grafo3,12,2,0.043740439,0.031245589,0.021869939,55,4,0,0.475,0.058065302,3,0.050058964
grafo3,12,3,0.048301148,0.045705199,0.020251452,40,4,0,0.475,0.058065302,3,0.050058964
grafo3,12,4,0.056236935,0.046871424,0.020007899,52,4,0,0.475,0.058065302,3,0.050058964
grafo3,12,5,0.043739772,0.03124404,0.018226619,51,4,0,0.475,0.058065302,3,0.050058964
grafo3,12,6,0.043739462,0.03126204,0.01822316,48,4,0,0.475,0.058065302,3,0.050058964
grafo3,12,7,0.0468642,0.046862245,0.017113138,55,4,0,0.475,0.058065302,3,0.050058964
grafo3,12,8,0.036181331,0.03124249,0.022112098,41,4,0,0.475,0.058065302,3,0.050058964
grafo3,12,9,0.042177463,0.031242967,0.022147687,55,4,0,0.475,0.058065302,3,0.050058964
grafo3,12,10,0.0468642,0.046860337,0.017107937,41,4,0,0.475,0.058065302,3,0.050058964
grafo3,12,11,0.037491155,0.031243324,0.02118934,48,4,0,0.475,0.058065302,3,0.050058964
grafo3,12,13,0.045302105,0.03125596,0.021472023,40,4,0,0.475,0.058065302,3,0.050058964
grafo3,12,14,0.042177582,0.031245947,0.018546737,31,4,0,0.475,0.058065302,3,0.050058964
grafo3,12,15,0.05180819,0.046860576,0.018501157,55,4,0,0.475,0.058065302,3,0.050058964
grafo3,12,16,0.046860743,0.046848059,0.017113208,42,4,0,0.475,0.058065302,3,0.050058964
grafo3,12,17,0.037495017,0.031240106,0.021196056,18,4,0,0.475,0.058065302,3,0.050058964
grafo3,12,18,0.045232987,0.031245112,0.021321421,41,4,0,0.475,0.058065302,3,0.050058964
grafo3,12,19,0.039051485,0.031244159,0.015997628,31,4,0,0.475,0.058065302,3,0.050058964
grafo3,13,0,0.047105789,0.03245306,0.021926672,40,4,0.166666667,0.452380952,0.072668941,3,0.051107926
grafo3,13,1,0.046864438,0.046842217,0.017119352,40,4,0.166666667,0.452380952,0.072668941,3,0.051107926
grafo3,13,2,0.048365092,0.039055943,0.023690096,40,4,0.166666667,0.452380952,0.072668941,3,0.051107926
grafo3,13,3,0.048426104,0.046862006,0.020307911,40,4,0.166666667,0.452380952,0.072668941,3,0.051107926
grafo3,13,4,0.046813059,0.031270623,0.023649332,40,4,0.166666667,0.452380952,0.072668941,3,0.051107926
grafo3,13,5,0.045301318,0.031244636,0.021486899,40,4,0.166666667,0.452380952,0.072668941,3,0.051107926
grafo3,13,6,0.042178011,0.031280398,0.018535078,40,4,0.166666667,0.452380952,0.072668941,3,0.051107926
grafo3,13,7,0.042177796,0.031248927,0.018555851,40,4,0.166666667,0.452380952,0.072668941,3,0.051107926
grafo3,13,8,0.043739223,0.031243443,0.021870515,40,4,0.166666667,0.452380952,0.072668941,3,0.051107926
grafo3,13,9,0.043634534,0.031264186,0.018020844,40,4,0.166666667,0.452380952,0.072668941,3,0.051107926
grafo3,13,10,0.034367037,0.031211734,0.022954076,40,4,0.166666667,0.452380952,0.072668941,3,0.051107926
grafo3,13,11,0.047621942,0.046860695,0.016571383,40,4,0.166666667,0.452380952,0.072668941,3,0.051107926
grafo3,13,12,0.044984078,0.037449121,0.017746843,40,4,0.166666667,0.452380952,0.072668941,3,0.051107926
grafo3,13,14,0.037491488,0.031243086,0.021182002,31,4,0.166666667,0.452380952,0.072668941,3,0.051107926
grafo3,13,15,0.037491202,0.031241775,0.021201159,40,4,0.166666667,0.452380952,0.072668941,3,0.051107926
grafo3,13,16,0.048426008,0.046862602,0.016308211,40,4,0.166666667,0.452380952,0.072668941,3,0.051107926
grafo3,13,17,0.034154725,0.03124249,0.019625445,18,4,0.166666667,0.452380952,0.072668941,3,0.051107926
grafo3,13,18,0.046860456,0.039035916,0.020956476,40,4,0.166666667,0.452380952,0.072668941,3,0.051107926
grafo3,13,19,0.048430061,0.046843171,0.020303397,31,4,0.166666667,0.452380952,0.072668941,3,0.051107926
grafo3,14,0,0.042173743,0.031244278,0.018552066,31,3,0.333333333,0.431818182,0.036379142,4,0.039218686
grafo3,14,1,0.042174101,0.03124404,0.022147915,31,3,0.333333333,0.431818182,0.036379142,4,0.039218686
grafo3,14,2,0.037491512,0.031245589,0.01739499,31,3,0.333333333,0.431818182,0.036379142,4,0.039218686
grafo3,14,3,0.045301628,0.039053559,0.017742819,31,3,0.333333333,0.431818182,0.036379142,4,0.039218686
grafo3,14,4,0.036184788,0.03124094,0.02229132,31,3,0.333333333,0.431818182,0.036379142,4,0.039218686
grafo3,14,5,0.037663651,0.031259418,0.021147859,31,3,0.333333333,0.431818182,0.036379142,4,0.039218686
grafo3,14,6,0.037490177,0.031243563,0.021193109,31,3,0.333333333,0.431818182,0.036379142,4,0.039218686
grafo3,14,7,0.04061873,0.031244993,0.018736572,31,3,0.333333333,0.431818182,0.036379142,4,0.039218686
grafo3,14,8,0.042177653,0.031250834,0.015698979,31,3,0.333333333,0.431818182,0.036379142,4,0.039218686
grafo3,14,9,0.038253903,0.031242013,0.023481026,31,3,0.333333333,0.431818182,0.036379142,4,0.039218686
grafo3,14,10,0.03749094,0.031242609,0.021188876,31,3,0.333333333,0.431818182,0.036379142,4,0.039218686
grafo3,14,11,0.046864533,0.03905344,0.020961536,31,3,0.333333333,0.431818182,0.036379142,4,0.039218686
grafo3,14,12,0.045301414,0.031262875,0.021465991,31,3,0.333333333,0.431818182,0.036379142,4,0.039218686
grafo3,14,13,0.037491274,0.031241655,0.021188958,31,3,0.333333333,0.431818182,0.036379142,4,0.039218686
grafo3,14,15,0.039319754,0.03124249,0.020586667,31,3,0.333333333,0.431818182,0.036379142,4,0.039218686
grafo3,14,16,0.035925317,0.031242371,0.018553127,31,3,0.333333333,0.431818182,0.036379142,4,0.039218686
grafo3,14,17,0.035020185,0.031241417,0.018978166,18,3,0.333333333,0.431818182,0.036379142,4,0.039218686
grafo3,14,18,0.037491298,0.031242013,0.021187804,31,3,0.333333333,0.431818182,0.036379142,4,0.039218686
grafo3,14,19,0.040617537,0.031251431,0.018739433,31,3,0.333333333,0.431818182,0.036379142,4,0.039218686
grafo3,15,0,0.049986219,0.046846271,0.022956957,48,5,0.1,0.558823529,0.146353151,3,0.060469142
grafo3,15,1,0.057799053,0.046881795,0.018561225,53,5,0.1,0.558823529,0.146353151,3,0.060469142
grafo3,15,2,0.054809785,0.046866059,0.020328067,55,5,0.1,0.558823529,0.146353151,3,0.060469142
grafo3,15,3,0.043736267,0.031242728,0.021874034,40,5,0.1,0.558823529,0.146353151,3,0.060469142
grafo3,15,4,0.05342834,0.046867728,0.021802181,52,5,0.1,0.558823529,0.146353151,3,0.060469142
grafo3,15,5,0.051550031,0.04686296,0.018546055,51,5,0.1,0.558823529,0.146353151,3,0.060469142
grafo3,15,6,0.046863842,0.046868563,0.017117296,48,5,0.1,0.558823529,0.146353151,3,0.060469142
grafo3,15,7,0.054674792,0.046864033,0.020067196,56,5,0.1,0.558823529,0.146353151,3,0.060469142
grafo3,15,8,0.042436528,0.031247139,0.019068892,41,5,0.1,0.558823529,0.146353151,3,0.060469142
grafo3,15,9,0.051550388,0.046862006,0.018543971,56,5,0.1,0.558823529,0.146353151,3,0.060469142
grafo3,15,10,0.034366775,0.031241298,0.019509478,41,5,0.1,0.558823529,0.146353151,3,0.060469142
grafo3,15,11,0.045301747,0.031252027,0.021476824,48,5,0.1,0.558823529,0.146353151,3,0.060469142
grafo3,15,12,0.053190708,0.046861649,0.021118638,55,5,0.1,0.558823529,0.146353151,3,0.060469142
grafo3,15,13,0.037491441,0.031241179,0.021198828,40,5,0.1,0.558823529,0.146353151,3,0.060469142
grafo3,15,14,0.040611744,0.031241894,0.018748465,31,5,0.1,0.558823529,0.146353151,3,0.060469142
grafo3,15,16,0.048429871,0.04685986,0.020313427,42,5,0.1,0.558823529,0.146353151,3,0.060469142
grafo3,15,17,0.034366632,0.031242847,0.019505609,18,5,0.1,0.558823529,0.146353151,3,0.060469142
grafo3,15,18,0.045613742,0.039070845,0.01778569,41,5,0.1,0.558823529,0.146353151,3,0.060469142
grafo3,15,19,0.040615368,0.031244516,0.01874457,31,5,0.1,0.558823529,0.146353151,3,0.060469142
grafo3,16,0,0.047420526,0.034023285,0.023895347,42,4,0.166666667,0.487179487,0.085501949,3,0.050300023
grafo3,16,1,0.044626141,0.034363031,0.017940046,42,4,0.166666667,0.487179487,0.085501949,3,0.050300023
grafo3,16,2,0.040615439,0.031243205,0.019995831,42,4,0.166666667,0.487179487,0.085501949,3,0.050300023
grafo3,16,3,0.045301986,0.031261086,0.021475526,40,4,0.166666667,0.487179487,0.085501949,3,0.050300023
grafo3,16,4,0.045492387,0.039056301,0.01776366,42,4,0.166666667,0.487179487,0.085501949,3,0.050300023
grafo3,16,5,0.046867204,0.039071202,0.020954966,42,4,0.166666667,0.487179487,0.085501949,3,0.050300023
grafo3,16,6,0.042178464,0.031243682,0.018564596,42,4,0.166666667,0.487179487,0.085501949,3,0.050300023
grafo3,16,7,0.045305252,0.039069653,0.017731809,42,4,0.166666667,0.487179487,0.085501949,3,0.050300023
grafo3,16,8,0.046864057,0.046845078,0.017110488,41,4,0.166666667,0.487179487,0.085501949,3,0.050300023
grafo3,16,9,0.045302463,0.03126502,0.021474516,42,4,0.166666667,0.487179487,0.085501949,3,0.050300023
grafo3,16,10,0.045632339,0.039048433,0.018366253,41,4,0.166666667,0.487179487,0.085501949,3,0.050300023
grafo3,16,11,0.046864009,0.039054036,0.020964445,42,4,0.166666667,0.487179487,0.085501949,3,0.050300023
grafo3,16,12,0.045300245,0.039053679,0.017743286,42,4,0.166666667,0.487179487,0.085501949,3,0.050300023
grafo3,16,13,0.04342773,0.034981132,0.016036,40,4,0.166666667,0.487179487,0.085501949,3,0.050300023
grafo3,16,14,0.037491179,0.031242371,0.021183397,31,4,0.166666667,0.487179487,0.085501949,3,0.050300023
grafo3,16,15,0.046863985,0.04684484,0.017109242,42,4,0.166666667,0.487179487,0.085501949,3,0.050300023
grafo3,16,17,0.034366822,0.031242847,0.015299502,18,4,0.166666667,0.487179487,0.085501949,3,0.050300023
grafo3,16,18,0.046863914,0.046826601,0.017104438,41,4,0.166666667,0.487179487,0.085501949,3,0.050300023
grafo3,16,19,0.042477322,0.031265378,0.018390419,31,4,0.166666667,0.487179487,0.085501949,3,0.050300023
grafo3,17,0,0.035930395,0.03124249,0.018547865,18,2,0,0.37254902,0.009088694,4,0.029300622
grafo3,17,1,0.035927701,0.031241298,0.018550334,18,2,0,0.37254902,0.009088694,4,0.029300622
grafo3,17,2,0.034366679,0.031236887,0.01951854,18,2,0,0.37254902,0.009088694,4,0.029300622
grafo3,17,3,0.031242895,0.031241894,0.017110825,18,2,0,0.37254902,0.009088694,4,0.029300622
grafo3,17,4,0.034367132,0.031242967,0.022956812,18,2,0,0.37254902,0.009088694,4,0.029300622
grafo3,17,5,0.037491083,0.031243086,0.017398063,18,2,0,0.37254902,0.009088694,4,0.029300622
grafo3,17,6,0.036191916,0.031243205,0.018941472,18,2,0,0.37254902,0.009088694,4,0.029300622
grafo3,17,7,0.033958149,0.031243563,0.020841513,18,2,0,0.37254902,0.009088694,4,0.029300622
grafo3,17,8,0.039053345,0.031246781,0.02006684,18,2,0,0.37254902,0.009088694,4,0.029300622
grafo3,17,9,0.037491393,0.031243205,0.021190629,18,2,0,0.37254902,0.009088694,4,0.029300622
grafo3,17,10,0.034539723,0.03124404,0.015625928,18,2,0,0.37254902,0.009088694,4,0.029300622
grafo3,17,11,0.034366798,0.031243563,0.019512562,18,2,0,0.37254902,0.009088694,4,0.029300622
grafo3,17,12,0.034367108,0.031244636,0.015294673,18,2,0,0.37254902,0.009088694,4,0.029300622
grafo3,17,13,0.035929132,0.031241179,0.022144799,18,2,0,0.37254902,0.009088694,4,0.029300622
grafo3,17,14,0.034366775,0.031243205,0.015306125,18,2,0,0.37254902,0.009088694,4,0.029300622
grafo3,17,15,0.035929132,0.031244636,0.022146785,18,2,0,0.37254902,0.009088694,4,0.029300622
grafo3,17,16,0.034366703,0.031238437,0.022954616,18,2,0,0.37254902,0.009088694,4,0.029300622
grafo3,17,18,0.03436718,0.031240582,0.022958477,18,2,0,0.37254902,0.009088694,4,0.029300622
grafo3,17,19,0.032804871,0.031241298,0.020308979,18,2,0,0.37254902,0.009088694,4,0.029300622
grafo3,18,0,0.048815823,0.046864271,0.020152628,41,4,0.333333333,0.441860465,0.05911306,3,0.050686687
grafo3,18,1,0.045305514,0.031266332,0.021472826,41,4,0.333333333,0.441860465,0.05911306,3,0.050686687
grafo3,18,2,0.04842267,0.046862364,0.02032201,41,4,0.333333333,0.441860465,0.05911306,3,0.050686687
grafo3,18,3,0.046867347,0.046846151,0.017109549,40,4,0.333333333,0.441860465,0.05911306,3,0.050686687
grafo3,18,4,0.040307879,0.031244874,0.018921348,41,4,0.333333333,0.441860465,0.05911306,3,0.050686687
grafo3,18,5,0.046723557,0.03905046,0.021908209,41,4,0.333333333,0.441860465,0.05911306,3,0.050686687
grafo3,18,6,0.057793903,0.046859622,0.026184334,41,4,0.333333333,0.441860465,0.05911306,3,0.050686687
grafo3,18,7,0.04061904,0.031243682,0.018742493,41,4,0.333333333,0.441860465,0.05911306,3,0.050686687
grafo3,18,8,0.050229454,0.046862245,0.019485855,41,4,0.333333333,0.441860465,0.05911306,3,0.050686687
grafo3,18,9,0.048422885,0.039043307,0.023640476,41,4,0.333333333,0.441860465,0.05911306,3,0.050686687
grafo3,18,10,0.043739343,0.031280398,0.018210444,41,4,0.333333333,0.441860465,0.05911306,3,0.050686687
grafo3,18,11,0.042177629,0.031246185,0.018548998,41,4,0.333333333,0.441860465,0.05911306,3,0.050686687
grafo3,18,12,0.043739724,0.031260848,0.01821318,41,4,0.333333333,0.441860465,0.05911306,3,0.050686687
grafo3,18,13,0.045302391,0.039056897,0.017741817,40,4,0.333333333,0.441860465,0.05911306,3,0.050686687
grafo3,18,14,0.037491202,0.031244874,0.021190616,31,4,0.333333333,0.441860465,0.05911306,3,0.050686687
grafo3,18,15,0.0470191,0.046859026,0.017410651,41,4,0.333333333,0.441860465,0.05911306,3,0.050686687
grafo3,18,16,0.046863866,0.031251431,0.024200961,41,4,0.333333333,0.441860465,0.05911306,3,0.050686687
grafo3,18,17,0.032789373,0.031225204,0.020442888,18,4,0.333333333,0.441860465,0.05911306,3,0.050686687
grafo3,18,19,0.035929489,0.031247377,0.014053951,31,4,0.333333333,0.441860465,0.05911306,3,0.050686687
grafo3,19,0,0.037492085,0.031243324,0.017394421,31,3,0.666666667,0.413043478,0.005847953,4,0.038879559
grafo3,19,1,0.034566998,0.031239033,0.022949245,31,3,0.666666667,0.413043478,0.005847953,4,0.038879559
grafo3,19,2,0.039053869,0.031243086,0.020064533,31,3,0.666666667,0.413043478,0.005847953,4,0.038879559
grafo3,19,3,0.04061482,0.031246305,0.018735251,31,3,0.666666667,0.413043478,0.005847953,4,0.038879559
grafo3,19,4,0.037491298,0.031244278,0.021192677,31,3,0.666666667,0.413043478,0.005847953,4,0.038879559
grafo3,19,5,0.04217751,0.031250596,0.018539696,31,3,0.666666667,0.413043478,0.005847953,4,0.038879559
grafo3,19,6,0.039324331,0.031244278,0.016416899,31,3,0.666666667,0.413043478,0.005847953,4,0.038879559
grafo3,19,7,0.034366512,0.031243682,0.019512531,31,3,0.666666667,0.413043478,0.005847953,4,0.038879559
grafo3,19,8,0.038793945,0.031243086,0.02018133,31,3,0.666666667,0.413043478,0.005847953,4,0.038879559
grafo3,19,9,0.04218123,0.031243682,0.018551463,31,3,0.666666667,0.413043478,0.005847953,4,0.038879559
grafo3,19,10,0.045302248,0.031245708,0.024649942,31,3,0.666666667,0.413043478,0.005847953,4,0.038879559
grafo3,19,11,0.044176149,0.033408523,0.017972821,31,3,0.666666667,0.413043478,0.005847953,4,0.038879559
grafo3,19,12,0.039054227,0.03124392,0.020065341,31,3,0.666666667,0.413043478,0.005847953,4,0.038879559
grafo3,19,13,0.047354436,0.031263947,0.024250599,31,3,0.666666667,0.413043478,0.005847953,4,0.038879559
grafo3,19,14,0.037491202,0.031240106,0.021199598,31,3,0.666666667,0.413043478,0.005847953,4,0.038879559
grafo3,19,15,0.04061532,0.031246662,0.027231895,31,3,0.666666667,0.413043478,0.005847953,4,0.038879559
grafo3,19,16,0.039950895,0.03124249,0.019319155,31,3,0.666666667,0.413043478,0.005847953,4,0.038879559
grafo3,19,17,0.034367847,0.031243205,0.015308995,18,3,0.666666667,0.413043478,0.005847953,4,0.038879559
grafo3,19,18,0.037487197,0.031242251,0.017404813,31,3,0.666666667,0.413043478,0.005847953,4,0.038879559
grafo4,0,1,0.049987864,0.046862721,0.015325105,44,4,0.166666667,0.513513514,0.023294347,3,0.03658014
grafo4,0,2,0.048426294,0.046865582,0.016311267,44,4,0.166666667,0.513513514,0.023294347,3,0.03658014
grafo4,0,3,0.051550698,0.04686594,0.022137144,44,4,0.166666667,0.513513514,0.023294347,3,0.03658014
grafo4,0,4,0.050224185,0.046866298,0.019485287,44,4,0.166666667,0.513513514,0.023294347,3,0.03658014
grafo4,0,5,0.053116012,0.046869636,0.021189623,44,4,0.166666667,0.513513514,0.023294347,3,0.03658014
grafo4,0,6,0.051836109,0.046867967,0.018495755,44,4,0.166666667,0.513513514,0.023294347,3,0.03658014
grafo4,0,7,0.046863842,0.039055228,0.020960762,44,4,0.166666667,0.513513514,0.023294347,3,0.03658014
grafo4,0,8,0.045570946,0.031261325,0.021507814,44,4,0.166666667,0.513513514,0.023294347,3,0.03658014
grafo4,0,9,0.04998858,0.04686439,0.019511416,44,4,0.166666667,0.513513514,0.023294347,3,0.03658014
grafo4,0,10,0.046863627,0.039057493,0.020958324,44,4,0.166666667,0.513513514,0.023294347,3,0.03658014
grafo4,0,11,0.048426485,0.046863675,0.016303353,44,4,0.166666667,0.513513514,0.023294347,3,0.03658014
grafo4,0,12,0.04793818,0.04342556,0.02075139,44,4,0.166666667,0.513513514,0.023294347,3,0.03658014
grafo4,0,13,0.054674506,0.046863317,0.020074347,44,4,0.166666667,0.513513514,0.023294347,3,0.03658014
grafo4,0,14,0.048101521,0.039068103,0.023899564,44,4,0.166666667,0.513513514,0.023294347,3,0.03658014
grafo4,0,15,0.051550221,0.046864748,0.018552135,44,4,0.166666667,0.513513514,0.023294347,3,0.03658014
grafo4,0,16,0.055482841,0.046866894,0.022821103,44,4,0.166666667,0.513513514,0.023294347,3,0.03658014
grafo4,0,17,0.048425841,0.046861887,0.01631147,37,4,0.166666667,0.513513514,0.023294347,3,0.03658014
grafo4,0,18,0.051551414,0.046863437,0.022157494,44,4,0.166666667,0.513513514,0.023294347,3,0.03658014
grafo4,0,19,0.053345704,0.046863794,0.017116762,44,4,0.166666667,0.513513514,0.023294347,3,0.03658014
grafo4,1,0,0.051547194,0.046860933,0.022138469,44,7,0.333333333,0.612903226,0.051051239,2,0.05674686
grafo4,1,2,0.054677773,0.046866059,0.020054575,56,7,0.333333333,0.612903226,0.051051239,2,0.05674686
grafo4,1,3,0.059508204,0.046867132,0.022197534,68,7,0.333333333,0.612903226,0.051051239,2,0.05674686
grafo4,1,4,0.057799244,0.046866417,0.022137015,55,7,0.333333333,0.612903226,0.051051239,2,0.05674686
grafo4,1,5,0.048426294,0.046857357,0.02029752,57,7,0.333333333,0.612903226,0.051051239,2,0.05674686
grafo4,1,6,0.047120285,0.03903687,0.020978899,57,7,0.333333333,0.612903226,0.051051239,2,0.05674686
grafo4,1,7,0.062428164,0.04686904,0.024096333,79,7,0.333333333,0.612903226,0.051051239,2,0.05674686
grafo4,1,8,0.064047551,0.062485099,0.016310697,79,7,0.333333333,0.612903226,0.051051239,2,0.05674686
grafo4,1,9,0.062485337,0.046885729,0.024196918,79,7,0.333333333,0.612903226,0.051051239,2,0.05674686
grafo4,1,10,0.067367554,0.054680943,0.030959106,79,7,0.333333333,0.612903226,0.051051239,2,0.05674686
grafo4,1,11,0.05779922,0.046872497,0.018552308,79,7,0.333333333,0.612903226,0.051051239,2,0.05674686
grafo4,1,12,0.049988222,0.04685986,0.022958367,63,7,0.333333333,0.612903226,0.051051239,2,0.05674686
grafo4,1,13,0.057799315,0.046882629,0.018548936,62,7,0.333333333,0.612903226,0.051051239,2,0.05674686
grafo4,1,14,0.051550388,0.046861529,0.02213971,53,7,0.333333333,0.612903226,0.051051239,2,0.05674686
grafo4,1,15,0.051549387,0.046870828,0.018535517,60,7,0.333333333,0.612903226,0.051051239,2,0.05674686
grafo4,1,16,0.04998877,0.046863317,0.015302649,50,7,0.333333333,0.612903226,0.051051239,2,0.05674686
grafo4,1,17,0.045280337,0.038953185,0.017740634,37,7,0.333333333,0.612903226,0.051051239,2,0.05674686
grafo4,1,18,0.053112149,0.046863079,0.025374426,56,7,0.333333333,0.612903226,0.051051239,2,0.05674686
grafo4,1,19,0.06091969,0.046869755,0.021475577,79,7,0.333333333,0.612903226,0.051051239,2,0.05674686
grafo4,2,0,0.048429561,0.046861053,0.016310523,44,5,0.2,0.542857143,0.043854428,3,0.044907684
grafo4,2,1,0.054842973,0.046874881,0.019992991,56,5,0.2,0.542857143,0.043854428,3,0.044907684
grafo4,2,3,0.052193165,0.046873569,0.022091172,56,5,0.2,0.542857143,0.043854428,3,0.044907684
grafo4,2,4,0.058109283,0.046881795,0.019415034,55,5,0.2,0.542857143,0.043854428,3,0.044907684
grafo4,2,5,0.05311265,0.046864867,0.017393231,56,5,0.2,0.542857143,0.043854428,3,0.044907684
grafo4,2,6,0.064043784,0.054694295,0.023631037,56,5,0.2,0.542857143,0.043854428,3,0.044907684
grafo4,2,7,0.059610105,0.04689908,0.021739988,56,5,0.2,0.542857143,0.043854428,3,0.044907684
grafo4,2,8,0.053111744,0.046862841,0.021180223,56,5,0.2,0.542857143,0.043854428,3,0.044907684
grafo4,2,9,0.064047933,0.06246984,0.020315845,56,5,0.2,0.542857143,0.043854428,3,0.044907684
grafo4,2,10,0.049987912,0.046859384,0.02295896,56,5,0.2,0.542857143,0.043854428,3,0.044907684
grafo4,2,11,0.053112769,0.046865702,0.021190678,56,5,0.2,0.542857143,0.043854428,3,0.044907684
grafo4,2,12,0.059627962,0.046865821,0.018732295,56,5,0.2,0.542857143,0.043854428,3,0.044907684
grafo4,2,13,0.064049411,0.054673672,0.023643561,56,5,0.2,0.542857143,0.043854428,3,0.044907684
grafo4,2,14,0.050180078,0.04686141,0.019497324,53,5,0.2,0.542857143,0.043854428,3,0.044907684
grafo4,2,15,0.060285878,0.046872973,0.021512884,56,5,0.2,0.542857143,0.043854428,3,0.044907684
grafo4,2,16,0.051550007,0.046859503,0.022145275,50,5,0.2,0.542857143,0.043854428,3,0.044907684
grafo4,2,17,0.048429656,0.046858072,0.020303222,37,5,0.2,0.542857143,0.043854428,3,0.044907684
grafo4,2,18,0.059322977,0.050428748,0.016531626,56,5,0.2,0.542857143,0.043854428,3,0.044907684
grafo4,2,19,0.064048028,0.062485456,0.020307836,56,5,0.2,0.542857143,0.043854428,3,0.044907684
grafo4,3,0,0.043739271,0.03124249,0.024993444,44,6,0.333333333,0.575757576,0.040768588,3,0.050727961
grafo4,3,1,0.058046222,0.046865582,0.018437787,68,6,0.333333333,0.575757576,0.040768588,3,0.050727961
grafo4,3,2,0.051550484,0.046861053,0.022145428,56,6,0.333333333,0.575757576,0.040768588,3,0.050727961
grafo4,3,4,0.060584331,0.046883345,0.021724121,55,6,0.333333333,0.575757576,0.040768588,3,0.050727961
grafo4,3,5,0.054674435,0.046862721,0.016009395,57,6,0.333333333,0.575757576,0.040768588,3,0.050727961
grafo4,3,6,0.062719822,0.048056841,0.024056556,57,6,0.333333333,0.575757576,0.040768588,3,0.050727961
grafo4,3,7,0.059361386,0.046865463,0.02499429,68,6,0.333333333,0.575757576,0.040768588,3,0.050727961
