group1,group2,meandiff,lower,upper,reject
0.07990314769975787,0.08614205457713127,0.3927,0.2585,0.527,True
0.07990314769975787,0.0861482656993879,0.3292,0.1949,0.4634,True
0.07990314769975787,0.08617932131067102,0.3381,0.2038,0.4723,True
0.07990314769975787,0.08622590472759571,0.4017,0.2674,0.5359,True
0.08047286711294688,0.08153658639095532,0.0448,-0.0894,0.1791,False
0.08047286711294688,0.08159963014331946,0.0468,-0.0875,0.181,False
0.08047286711294688,0.0818728197368974,0.0478,-0.0865,0.182,False
0.08047286711294688,0.08214600933047535,0.0475,-0.0868,0.1817,False
0.08047286711294688,0.08225108225108226,0.043,-0.0912,0.1773,False
0.08047286711294688,0.08227209683520363,0.0364,-0.0978,0.1707,False
0.08047286711294688,0.08233514058756777,0.0402,-0.0941,0.1744,False
0.08047286711294688,0.08250325726053881,0.0421,-0.0921,0.1763,False
0.08047286711294688,0.08269238851763124,0.0337,-0.1005,0.1679,False
0.08047286711294688,0.0829445635270878,0.0442,-0.09,0.1785,False
0.08047286711294688,0.08556442020726515,0.3008,0.1665,0.435,True
0.08047286711294688,0.08574143719157896,0.3922,0.258,0.5265,True
0.08047286711294688,0.08579112616963196,0.3889,0.2547,0.5231,True
0.08047286711294688,0.0858594620594191,1.1819,1.0477,1.3161,True
0.08047286711294688,0.08586910026858476,1.5336,1.3993,1.6678,True
0.08047286711294688,0.08590076867012908,1.3977,1.2635,1.5319,True
0.08047286711294688,0.08590292637025121,0.2757,0.1415,0.41,True
0.08047286711294688,0.08593151914699095,1.34,1.2058,1.4743,True
0.08047286711294688,0.0859365677327444,1.1658,1.0316,1.3001,True
0.08047286711294688,0.08593932150679172,1.395,1.2607,1.5292,True
0.08047286711294688,0.08599118425134981,1.5102,1.376,1.6445,True
0.08047286711294688,0.08599898661115059,1.2002,1.0659,1.3344,True
0.08047286711294688,0.08602881916333001,1.5006,1.3664,1.6349,True
0.08047286711294688,0.08607425643511099,1.348,1.2137,1.4822,True
0.08047286711294688,0.08608926003794996,0.3043,0.17,0.4385,True
0.08047286711294688,0.08610789340471983,0.315,0.1808,0.4492,True
0.08047286711294688,0.08614205457713127,0.3883,0.2541,0.5225,True
0.08047286711294688,0.0861482656993879,0.3248,0.1905,0.459,True
0.08047286711294688,0.08617932131067102,0.3337,0.1994,0.4679,True
0.08047286711294688,0.08622590472759571,0.3973,0.263,0.5315,True
0.08153658639095532,0.08159963014331946,0.0019,-0.1323,0.1362,False
0.08153658639095532,0.0818728197368974,0.0029,-0.1313,0.1372,False
0.08153658639095532,0.08214600933047535,0.0026,-0.1316,0.1369,False
0.08153658639095532,0.08225108225108226,-0.0018,-0.136,0.1324,False
0.08153658639095532,0.08227209683520363,-0.0084,-0.1426,0.1258,False
0.08153658639095532,0.08233514058756777,-0.0047,-0.1389,0.1296,False
0.08153658639095532,0.08250325726053881,-0.0027,-0.137,0.1315,False
0.08153658639095532,0.08269238851763124,-0.0111,-0.1454,0.1231,False
0.08153658639095532,0.0829445635270878,-0.0006,-0.1348,0.1336,False
0.08153658639095532,0.08556442020726515,0.2559,0.1217,0.3902,True
0.08153658639095532,0.08574143719157896,0.3474,0.2132,0.4816,True
0.08153658639095532,0.08579112616963196,0.3441,0.2098,0.4783,True
0.08153658639095532,0.0858594620594191,1.1371,1.0028,1.2713,True
0.08153658639095532,0.08586910026858476,1.4887,1.3545,1.623,True
0.08153658639095532,0.08590076867012908,1.3529,1.2186,1.4871,True
0.08153658639095532,0.08590292637025121,0.2309,0.0966,0.3651,True
0.08153658639095532,0.08593151914699095,1.2952,1.161,1.4294,True
0.08153658639095532,0.0859365677327444,1.121,0.9868,1.2552,True
0.08153658639095532,0.08593932150679172,1.3501,1.2159,1.4844,True
0.08153658639095532,0.08599118425134981,1.4654,1.3312,1.5996,True
0.08153658639095532,0.08599898661115059,1.1553,1.0211,1.2896,True
0.08153658639095532,0.08602881916333001,1.4558,1.3215,1.59,True
0.08153658639095532,0.08607425643511099,1.3031,1.1689,1.4374,True
0.08153658639095532,0.08608926003794996,0.2594,0.1252,0.3937,True
0.08153658639095532,0.08610789340471983,0.2702,0.1359,0.4044,True
0.08153658639095532,0.08614205457713127,0.3435,0.2092,0.4777,True
0.08153658639095532,0.0861482656993879,0.2799,0.1457,0.4141,True
0.08153658639095532,0.08617932131067102,0.2888,0.1546,0.4231,True
0.08153658639095532,0.08622590472759571,0.3524,0.2182,0.4867,True
0.08159963014331946,0.0818728197368974,0.001,-0.1332,0.1352,False
0.08159963014331946,0.08214600933047535,0.0007,-0.1335,0.135,False
0.08159963014331946,0.08225108225108226,-0.0037,-0.138,0.1305,False
0.08159963014331946,0.08227209683520363,-0.0103,-0.1446,0.1239,False
0.08159963014331946,0.08233514058756777,-0.0066,-0.1408,0.1276,False
0.08159963014331946,0.08250325726053881,-0.0047,-0.1389,0.1296,False
0.08159963014331946,0.08269238851763124,-0.0131,-0.1473,0.1212,False
0.08159963014331946,0.0829445635270878,-0.0025,-0.1368,0.1317,False
0.08159963014331946,0.08556442020726515,0.254,0.1198,0.3883,True
0.08159963014331946,0.08574143719157896,0.3455,0.2112,0.4797,True
0.08159963014331946,0.08579112616963196,0.3421,0.2079,0.4764,True
0.08159963014331946,0.0858594620594191,1.1351,1.0009,1.2694,True
0.08159963014331946,0.08586910026858476,1.4868,1.3526,1.6211,True
0.08159963014331946,0.08590076867012908,1.3509,1.2167,1.4852,True
0.08159963014331946,0.08590292637025121,0.229,0.0947,0.3632,True
0.08159963014331946,0.08593151914699095,1.2933,1.1591,1.4275,True
0.08159963014331946,0.0859365677327444,1.1191,0.9848,1.2533,True
0.08159963014331946,0.08593932150679172,1.3482,1.214,1.4824,True
0.08159963014331946,0.08599118425134981,1.4635,1.3293,1.5977,True
0.08159963014331946,0.08599898661115059,1.1534,1.0192,1.2876,True
0.08159963014331946,0.08602881916333001,1.4539,1.3196,1.5881,True
0.08159963014331946,0.08607425643511099,1.3012,1.167,1.4355,True
0.08159963014331946,0.08608926003794996,0.2575,0.1233,0.3918,True
0.08159963014331946,0.08610789340471983,0.2682,0.134,0.4025,True
0.08159963014331946,0.08614205457713127,0.3415,0.2073,0.4758,True
0.08159963014331946,0.0861482656993879,0.278,0.1438,0.4122,True
0.08159963014331946,0.08617932131067102,0.2869,0.1527,0.4211,True
0.08159963014331946,0.08622590472759571,0.3505,0.2163,0.4847,True
0.0818728197368974,0.08214600933047535,-0.0003,-0.1345,0.134,False
0.0818728197368974,0.08225108225108226,-0.0047,-0.139,0.1295,False
0.0818728197368974,0.08227209683520363,-0.0113,-0.1456,0.1229,False
0.0818728197368974,0.08233514058756777,-0.0076,-0.1418,0.1266,False
0.0818728197368974,0.08250325726053881,-0.0057,-0.1399,0.1286,False
0.0818728197368974,0.08269238851763124,-0.0141,-0.1483,0.1202,False
0.0818728197368974,0.0829445635270878,-0.0035,-0.1378,0.1307,False
0.0818728197368974,0.08556442020726515,0.253,0.1188,0.3873,True
0.0818728197368974,0.08574143719157896,0.3445,0.2102,0.4787,True
0.0818728197368974,0.08579112616963196,0.3411,0.2069,0.4754,True
0.0818728197368974,0.0858594620594191,1.1341,0.9999,1.2684,True
0.0818728197368974,0.08586910026858476,1.4858,1.3516,1.6201,True
0.0818728197368974,0.08590076867012908,1.3499,1.2157,1.4842,True
0.0818728197368974,0.08590292637025121,0.228,0.0937,0.3622,True
0.0818728197368974,0.08593151914699095,1.2923,1.1581,1.4265,True
0.0818728197368974,0.0859365677327444,1.1181,0.9838,1.2523,True
0.0818728197368974,0.08593932150679172,1.3472,1.213,1.4814,True
0.0818728197368974,0.08599118425134981,1.4625,1.3283,1.5967,True
0.0818728197368974,0.08599898661115059,1.1524,1.0182,1.2866,True
0.0818728197368974,0.08602881916333001,1.4529,1.3186,1.5871,True
0.0818728197368974,0.08607425643511099,1.3002,1.166,1.4345,True
0.0818728197368974,0.08608926003794996,0.2565,0.1223,0.3908,True
0.0818728197368974,0.08610789340471983,0.2672,0.133,0.4015,True
0.0818728197368974,0.08614205457713127,0.3405,0.2063,0.4748,True
0.0818728197368974,0.0861482656993879,0.277,0.1428,0.4112,True
0.0818728197368974,0.08617932131067102,0.2859,0.1517,0.4201,True
0.0818728197368974,0.08622590472759571,0.3495,0.2153,0.4837,True
0.08214600933047535,0.08225108225108226,-0.0044,-0.1387,0.1298,False
0.08214600933047535,0.08227209683520363,-0.011,-0.1453,0.1232,False
0.08214600933047535,0.08233514058756777,-0.0073,-0.1415,0.1269,False
0.08214600933047535,0.08250325726053881,-0.0054,-0.1396,0.1289,False
0.08214600933047535,0.08269238851763124,-0.0138,-0.148,0.1205,False
0.08214600933047535,0.0829445635270878,-0.0032,-0.1375,0.131,False
0.08214600933047535,0.08556442020726515,0.2533,0.1191,0.3875,True
0.08214600933047535,0.08574143719157896,0.3448,0.2105,0.479,True
0.08214600933047535,0.08579112616963196,0.3414,0.2072,0.4757,True
0.08214600933047535,0.0858594620594191,1.1344,1.0002,1.2686,True
0.08214600933047535,0.08586910026858476,1.4861,1.3519,1.6203,True
0.08214600933047535,0.08590076867012908,1.3502,1.216,1.4845,True
0.08214600933047535,0.08590292637025121,0.2282,0.094,0.3625,True
0.08214600933047535,0.08593151914699095,1.2926,1.1583,1.4268,True
0.08214600933047535,0.0859365677327444,1.1184,0.9841,1.2526,True
0.08214600933047535,0.08593932150679172,1.3475,1.2132,1.4817,True
0.08214600933047535,0.08599118425134981,1.4628,1.3285,1.597,True
0.08214600933047535,0.08599898661115059,1.1527,1.0184,1.2869,True
0.08214600933047535,0.08602881916333001,1.4531,1.3189,1.5874,True
0.08214600933047535,0.08607425643511099,1.3005,1.1663,1.4347,True
0.08214600933047535,0.08608926003794996,0.2568,0.1226,0.391,True
0.08214600933047535,0.08610789340471983,0.2675,0.1333,0.4018,True
0.08214600933047535,0.08614205457713127,0.3408,0.2066,0.4751,True
0.08214600933047535,0.0861482656993879,0.2773,0.143,0.4115,True
0.08214600933047535,0.08617932131067102,0.2862,0.1519,0.4204,True
0.08214600933047535,0.08622590472759571,0.3498,0.2155,0.484,True
0.08225108225108226,0.08227209683520363,-0.0066,-0.1408,0.1276,False
0.08225108225108226,0.08233514058756777,-0.0029,-0.1371,0.1314,False
0.08225108225108226,0.08250325726053881,-0.0009,-0.1352,0.1333,False
0.08225108225108226,0.08269238851763124,-0.0093,-0.1436,0.1249,False
0.08225108225108226,0.0829445635270878,0.0012,-0.133,0.1354,False
0.08225108225108226,0.08556442020726515,0.2577,0.1235,0.392,True
0.08225108225108226,0.08574143719157896,0.3492,0.215,0.4834,True
0.08225108225108226,0.08579112616963196,0.3459,0.2116,0.4801,True
0.08225108225108226,0.0858594620594191,1.1389,1.0046,1.2731,True
0.08225108225108226,0.08586910026858476,1.4905,1.3563,1.6248,True
0.08225108225108226,0.08590076867012908,1.3547,1.2204,1.4889,True
0.08225108225108226,0.08590292637025121,0.2327,0.0984,0.3669,True
0.08225108225108226,0.08593151914699095,1.297,1.1628,1.4312,True
0.08225108225108226,0.0859365677327444,1.1228,0.9886,1.257,True
0.08225108225108226,0.08593932150679172,1.3519,1.2177,1.4862,True
0.08225108225108226,0.08599118425134981,1.4672,1.333,1.6014,True
0.08225108225108226,0.08599898661115059,1.1571,1.0229,1.2914,True
0.08225108225108226,0.08602881916333001,1.4576,1.3233,1.5918,True
0.08225108225108226,0.08607425643511099,1.3049,1.1707,1.4392,True
0.08225108225108226,0.08608926003794996,0.2612,0.127,0.3955,True
0.08225108225108226,0.08610789340471983,0.272,0.1377,0.4062,True
0.08225108225108226,0.08614205457713127,0.3453,0.211,0.4795,True
0.08225108225108226,0.0861482656993879,0.2817,0.1475,0.4159,True
0.08225108225108226,0.08617932131067102,0.2906,0.1564,0.4249,True
0.08225108225108226,0.08622590472759571,0.3542,0.22,0.4885,True
0.08227209683520363,0.08233514058756777,0.0037,-0.1305,0.138,False
0.08227209683520363,0.08250325726053881,0.0057,-0.1286,0.1399,False
0.08227209683520363,0.08269238851763124,-0.0027,-0.137,0.1315,False
0.08227209683520363,0.0829445635270878,0.0078,-0.1264,0.142,False
0.08227209683520363,0.08556442020726515,0.2643,0.1301,0.3986,True
0.08227209683520363,0.08574143719157896,0.3558,0.2216,0.49,True
0.08227209683520363,0.08579112616963196,0.3525,0.2182,0.4867,True
0.08227209683520363,0.0858594620594191,1.1455,1.0112,1.2797,True
0.08227209683520363,0.08586910026858476,1.4971,1.3629,1.6314,True
0.08227209683520363,0.08590076867012908,1.3613,1.227,1.4955,True
0.08227209683520363,0.08590292637025121,0.2393,0.1051,0.3735,True
0.08227209683520363,0.08593151914699095,1.3036,1.1694,1.4379,True
0.08227209683520363,0.0859365677327444,1.1294,0.9952,1.2636,True
0.08227209683520363,0.08593932150679172,1.3585,1.2243,1.4928,True
0.08227209683520363,0.08599118425134981,1.4738,1.3396,1.6081,True
0.08227209683520363,0.08599898661115059,1.1637,1.0295,1.298,True
0.08227209683520363,0.08602881916333001,1.4642,1.33,1.5984,True
0.08227209683520363,0.08607425643511099,1.3115,1.1773,1.4458,True
0.08227209683520363,0.08608926003794996,0.2679,0.1336,0.4021,True
0.08227209683520363,0.08610789340471983,0.2786,0.1443,0.4128,True
0.08227209683520363,0.08614205457713127,0.3519,0.2176,0.4861,True
0.08227209683520363,0.0861482656993879,0.2883,0.1541,0.4226,True
0.08227209683520363,0.08617932131067102,0.2972,0.163,0.4315,True
0.08227209683520363,0.08622590472759571,0.3608,0.2266,0.4951,True
0.08233514058756777,0.08250325726053881,0.0019,-0.1323,0.1362,False
0.08233514058756777,0.08269238851763124,-0.0065,-0.1407,0.1278,False
0.08233514058756777,0.0829445635270878,0.0041,-0.1302,0.1383,False
0.08233514058756777,0.08556442020726515,0.2606,0.1264,0.3948,True
0.08233514058756777,0.08574143719157896,0.3521,0.2178,0.4863,True
0.08233514058756777,0.08579112616963196,0.3487,0.2145,0.483,True
0.08233514058756777,0.0858594620594191,1.1417,1.0075,1.276,True
0.08233514058756777,0.08586910026858476,1.4934,1.3592,1.6276,True
0.08233514058756777,0.08590076867012908,1.3575,1.2233,1.4918,True
0.08233514058756777,0.08590292637025121,0.2356,0.1013,0.3698,True
0.08233514058756777,0.08593151914699095,1.2999,1.1656,1.4341,True
0.08233514058756777,0.0859365677327444,1.1257,0.9914,1.2599,True
0.08233514058756777,0.08593932150679172,1.3548,1.2206,1.489,True
0.08233514058756777,0.08599118425134981,1.4701,1.3358,1.6043,True
0.08233514058756777,0.08599898661115059,1.16,1.0258,1.2942,True
0.08233514058756777,0.08602881916333001,1.4604,1.3262,1.5947,True
0.08233514058756777,0.08607425643511099,1.3078,1.1736,1.442,True
0.08233514058756777,0.08608926003794996,0.2641,0.1299,0.3983,True
0.08233514058756777,0.08610789340471983,0.2748,0.1406,0.4091,True
0.08233514058756777,0.08614205457713127,0.3481,0.2139,0.4824,True
0.08233514058756777,0.0861482656993879,0.2846,0.1503,0.4188,True
0.08233514058756777,0.08617932131067102,0.2935,0.1593,0.4277,True
0.08233514058756777,0.08622590472759571,0.3571,0.2228,0.4913,True
0.08250325726053881,0.08269238851763124,-0.0084,-0.1426,0.1258,False
0.08250325726053881,0.0829445635270878,0.0021,-0.1321,0.1364,False
0.08250325726053881,0.08556442020726515,0.2587,0.1244,0.3929,True
0.08250325726053881,0.08574143719157896,0.3501,0.2159,0.4844,True
0.08250325726053881,0.08579112616963196,0.3468,0.2125,0.481,True
0.08250325726053881,0.0858594620594191,1.1398,1.0055,1.274,True
0.08250325726053881,0.08586910026858476,1.4915,1.3572,1.6257,True
0.08250325726053881,0.08590076867012908,1.3556,1.2214,1.4898,True
0.08250325726053881,0.08590292637025121,0.2336,0.0994,0.3679,True
0.08250325726053881,0.08593151914699095,1.2979,1.1637,1.4322,True
0.08250325726053881,0.0859365677327444,1.1237,0.9895,1.258,True
0.08250325726053881,0.08593932150679172,1.3528,1.2186,1.4871,True
0.08250325726053881,0.08599118425134981,1.4681,1.3339,1.6024,True
0.08250325726053881,0.08599898661115059,1.1581,1.0238,1.2923,True
0.08250325726053881,0.08602881916333001,1.4585,1.3243,1.5927,True
0.08250325726053881,0.08607425643511099,1.3059,1.1716,1.4401,True
0.08250325726053881,0.08608926003794996,0.2622,0.1279,0.3964,True
0.08250325726053881,0.08610789340471983,0.2729,0.1387,0.4071,True
0.08250325726053881,0.08614205457713127,0.3462,0.212,0.4804,True
0.08250325726053881,0.0861482656993879,0.2826,0.1484,0.4169,True
0.08250325726053881,0.08617932131067102,0.2916,0.1573,0.4258,True
0.08250325726053881,0.08622590472759571,0.3551,0.2209,0.4894,True
0.08269238851763124,0.0829445635270878,0.0105,-0.1237,0.1448,False
0.08269238851763124,0.08556442020726515,0.2671,0.1328,0.4013,True
0.08269238851763124,0.08574143719157896,0.3585,0.2243,0.4928,True
0.08269238851763124,0.08579112616963196,0.3552,0.2209,0.4894,True
0.08269238851763124,0.0858594620594191,1.1482,1.0139,1.2824,True
0.08269238851763124,0.08586910026858476,1.4999,1.3656,1.6341,True
0.08269238851763124,0.08590076867012908,1.364,1.2298,1.4982,True
0.08269238851763124,0.08590292637025121,0.242,0.1078,0.3763,True
0.08269238851763124,0.08593151914699095,1.3063,1.1721,1.4406,True
0.08269238851763124,0.0859365677327444,1.1321,0.9979,1.2664,True
0.08269238851763124,0.08593932150679172,1.3613,1.227,1.4955,True
0.08269238851763124,0.08599118425134981,1.4765,1.3423,1.6108,True
0.08269238851763124,0.08599898661115059,1.1665,1.0322,1.3007,True
0.08269238851763124,0.08602881916333001,1.4669,1.3327,1.6011,True
0.08269238851763124,0.08607425643511099,1.3143,1.18,1.4485,True
0.08269238851763124,0.08608926003794996,0.2706,0.1363,0.4048,True
0.08269238851763124,0.08610789340471983,0.2813,0.1471,0.4155,True
0.08269238851763124,0.08614205457713127,0.3546,0.2204,0.4888,True
0.08269238851763124,0.0861482656993879,0.291,0.1568,0.4253,True
0.08269238851763124,0.08617932131067102,0.3,0.1657,0.4342,True
0.08269238851763124,0.08622590472759571,0.3635,0.2293,0.4978,True
0.0829445635270878,0.08556442020726515,0.2565,0.1223,0.3908,True
0.0829445635270878,0.08574143719157896,0.348,0.2138,0.4822,True
0.0829445635270878,0.08579112616963196,0.3447,0.2104,0.4789,True
0.0829445635270878,0.0858594620594191,1.1377,1.0034,1.2719,True
0.0829445635270878,0.08586910026858476,1.4893,1.3551,1.6236,True
0.0829445635270878,0.08590076867012908,1.3535,1.2192,1.4877,True
0.0829445635270878,0.08590292637025121,0.2315,0.0973,0.3657,True
0.0829445635270878,0.08593151914699095,1.2958,1.1616,1.43,True
0.0829445635270878,0.0859365677327444,1.1216,0.9874,1.2558,True
0.0829445635270878,0.08593932150679172,1.3507,1.2165,1.485,True
0.0829445635270878,0.08599118425134981,1.466,1.3318,1.6002,True
0.0829445635270878,0.08599898661115059,1.1559,1.0217,1.2902,True
0.0829445635270878,0.08602881916333001,1.4564,1.3221,1.5906,True
0.0829445635270878,0.08607425643511099,1.3037,1.1695,1.438,True
0.0829445635270878,0.08608926003794996,0.26,0.1258,0.3943,True
0.0829445635270878,0.08610789340471983,0.2708,0.1365,0.405,True
0.0829445635270878,0.08614205457713127,0.3441,0.2098,0.4783,True
0.0829445635270878,0.0861482656993879,0.2805,0.1463,0.4148,True
0.0829445635270878,0.08617932131067102,0.2894,0.1552,0.4237,True
0.0829445635270878,0.08622590472759571,0.353,0.2188,0.4873,True
0.08556442020726515,0.08574143719157896,0.0915,-0.0428,0.2257,False
0.08556442020726515,0.08579112616963196,0.0881,-0.0461,0.2224,False
0.08556442020726515,0.0858594620594191,0.8811,0.7469,1.0153,True
0.08556442020726515,0.08586910026858476,1.2328,1.0986,1.367,True
0.08556442020726515,0.08590076867012908,1.0969,0.9627,1.2312,True
0.08556442020726515,0.08590292637025121,-0.0251,-0.1593,0.1092,False
0.08556442020726515,0.08593151914699095,1.0393,0.905,1.1735,True
0.08556442020726515,0.0859365677327444,0.8651,0.7308,0.9993,True
0.08556442020726515,0.08593932150679172,1.0942,0.9599,1.2284,True
0.08556442020726515,0.08599118425134981,1.2095,1.0752,1.3437,True
0.08556442020726515,0.08599898661115059,0.8994,0.7651,1.0336,True
0.08556442020726515,0.08602881916333001,1.1998,1.0656,1.3341,True
0.08556442020726515,0.08607425643511099,1.0472,0.913,1.1814,True
0.08556442020726515,0.08608926003794996,0.0035,-0.1307,0.1377,False
0.08556442020726515,0.08610789340471983,0.0142,-0.12,0.1485,False
0.08556442020726515,0.08614205457713127,0.0875,-0.0467,0.2218,False
0.08556442020726515,0.0861482656993879,0.024,-0.1103,0.1582,False
0.08556442020726515,0.08617932131067102,0.0329,-0.1014,0.1671,False
0.08556442020726515,0.08622590472759571,0.0965,-0.0378,0.2307,False
0.08574143719157896,0.08579112616963196,-0.0033,-0.1376,0.1309,False
0.08574143719157896,0.0858594620594191,0.7897,0.6554,0.9239,True
0.08574143719157896,0.08586910026858476,1.1413,1.0071,1.2756,True
0.08574143719157896,0.08590076867012908,1.0055,0.8712,1.1397,True
0.08574143719157896,0.08590292637025121,-0.1165,-0.2507,0.0177,False
0.08574143719157896,0.08593151914699095,0.9478,0.8136,1.082,True
0.08574143719157896,0.0859365677327444,0.7736,0.6394,0.9078,True
0.08574143719157896,0.08593932150679172,1.0027,0.8685,1.137,True
0.08574143719157896,0.08599118425134981,1.118,0.9838,1.2523,True
0.08574143719157896,0.08599898661115059,0.8079,0.6737,0.9422,True
0.08574143719157896,0.08602881916333001,1.1084,0.9741,1.2426,True
0.08574143719157896,0.08607425643511099,0.9557,0.8215,1.09,True
0.08574143719157896,0.08608926003794996,-0.088,-0.2222,0.0463,False
0.08574143719157896,0.08610789340471983,-0.0772,-0.2115,0.057,False
0.08574143719157896,0.08614205457713127,-0.0039,-0.1382,0.1303,False
0.08574143719157896,0.0861482656993879,-0.0675,-0.2017,0.0668,False
0.08574143719157896,0.08617932131067102,-0.0586,-0.1928,0.0757,False
0.08574143719157896,0.08622590472759571,0.005,-0.1292,0.1393,False
0.08579112616963196,0.0858594620594191,0.793,0.6588,0.9272,True
0.08579112616963196,0.08586910026858476,1.1447,1.0104,1.2789,True
0.08579112616963196,0.08590076867012908,1.0088,0.8746,1.143,True
0.08579112616963196,0.08590292637025121,-0.1132,-0.2474,0.0211,False
0.08579112616963196,0.08593151914699095,0.9512,0.8169,1.0854,True
0.08579112616963196,0.0859365677327444,0.7769,0.6427,0.9112,True
0.08579112616963196,0.08593932150679172,1.0061,0.8718,1.1403,True
0.08579112616963196,0.08599118425134981,1.1214,0.9871,1.2556,True
0.08579112616963196,0.08599898661115059,0.8113,0.677,0.9455,True
0.08579112616963196,0.08602881916333001,1.1117,0.9775,1.246,True
0.08579112616963196,0.08607425643511099,0.9591,0.8248,1.0933,True
0.08579112616963196,0.08608926003794996,-0.0846,-0.2188,0.0496,False
0.08579112616963196,0.08610789340471983,-0.0739,-0.2081,0.0603,False
0.08579112616963196,0.08614205457713127,-0.0006,-0.1348,0.1336,False
0.08579112616963196,0.0861482656993879,-0.0641,-0.1984,0.0701,False
0.08579112616963196,0.08617932131067102,-0.0552,-0.1895,0.079,False
0.08579112616963196,0.08622590472759571,0.0084,-0.1259,0.1426,False
0.0858594620594191,0.08586910026858476,0.3517,0.2174,0.4859,True
0.0858594620594191,0.08590076867012908,0.2158,0.0816,0.35,True
0.0858594620594191,0.08590292637025121,-0.9062,-1.0404,-0.7719,True
0.0858594620594191,0.08593151914699095,0.1582,0.0239,0.2924,True
0.0858594620594191,0.0859365677327444,-0.0161,-0.1503,0.1182,False
0.0858594620594191,0.08593932150679172,0.2131,0.0788,0.3473,True
0.0858594620594191,0.08599118425134981,0.3284,0.1941,0.4626,True
0.0858594620594191,0.08599898661115059,0.0183,-0.116,0.1525,False
0.0858594620594191,0.08602881916333001,0.3187,0.1845,0.453,True
0.0858594620594191,0.08607425643511099,0.1661,0.0318,0.3003,True
0.0858594620594191,0.08608926003794996,-0.8776,-1.0118,-0.7434,True
0.0858594620594191,0.08610789340471983,-0.8669,-1.0011,-0.7327,True
0.0858594620594191,0.08614205457713127,-0.7936,-0.9278,-0.6594,True
0.0858594620594191,0.0861482656993879,-0.8571,-0.9914,-0.7229,True
0.0858594620594191,0.08617932131067102,-0.8482,-0.9825,-0.714,True
0.0858594620594191,0.08622590472759571,-0.7846,-0.9189,-0.6504,True
0.08586910026858476,0.08590076867012908,-0.1359,-0.2701,-0.0016,True
0.08586910026858476,0.08590292637025121,-1.2578,-1.3921,-1.1236,True
0.08586910026858476,0.08593151914699095,-0.1935,-0.3278,-0.0593,True
0.08586910026858476,0.0859365677327444,-0.3677,-0.502,-0.2335,True
0.08586910026858476,0.08593932150679172,-0.1386,-0.2729,-0.0044,True
0.08586910026858476,0.08599118425134981,-0.0233,-0.1576,0.1109,False
0.08586910026858476,0.08599898661115059,-0.3334,-0.4676,-0.1992,True
0.08586910026858476,0.08602881916333001,-0.033,-0.1672,0.1013,False
0.08586910026858476,0.08607425643511099,-0.1856,-0.3198,-0.0514,True
0.08586910026858476,0.08608926003794996,-1.2293,-1.3635,-1.0951,True
0.08586910026858476,0.08610789340471983,-1.2186,-1.3528,-1.0843,True
0.08586910026858476,0.08614205457713127,-1.1453,-1.2795,-1.011,True
0.08586910026858476,0.0861482656993879,-1.2088,-1.3431,-1.0746,True
0.08586910026858476,0.08617932131067102,-1.1999,-1.3341,-1.0657,True
0.08586910026858476,0.08622590472759571,-1.1363,-1.2706,-1.0021,True
0.08590076867012908,0.08590292637025121,-1.122,-1.2562,-0.9877,True
0.08590076867012908,0.08593151914699095,-0.0576,-0.1919,0.0766,False
0.08590076867012908,0.0859365677327444,-0.2319,-0.3661,-0.0976,True
0.08590076867012908,0.08593932150679172,-0.0027,-0.137,0.1315,False
0.08590076867012908,0.08599118425134981,0.1126,-0.0217,0.2468,False
0.08590076867012908,0.08599898661115059,-0.1975,-0.3318,-0.0633,True
0.08590076867012908,0.08602881916333001,0.1029,-0.0313,0.2372,False
0.08590076867012908,0.08607425643511099,-0.0497,-0.184,0.0845,False
0.08590076867012908,0.08608926003794996,-1.0934,-1.2277,-0.9592,True
0.08590076867012908,0.08610789340471983,-1.0827,-1.2169,-0.9485,True
0.08590076867012908,0.08614205457713127,-1.0094,-1.1436,-0.8752,True
0.08590076867012908,0.0861482656993879,-1.0729,-1.2072,-0.9387,True
0.08590076867012908,0.08617932131067102,-1.064,-1.1983,-0.9298,True
0.08590076867012908,0.08622590472759571,-1.0004,-1.1347,-0.8662,True
0.08590292637025121,0.08593151914699095,1.0643,0.9301,1.1986,True
0.08590292637025121,0.0859365677327444,0.8901,0.7559,1.0243,True
0.08590292637025121,0.08593932150679172,1.1192,0.985,1.2535,True
0.08590292637025121,0.08599118425134981,1.2345,1.1003,1.3688,True
0.08590292637025121,0.08599898661115059,0.9244,0.7902,1.0587,True
0.08590292637025121,0.08602881916333001,1.2249,1.0907,1.3591,True
0.08590292637025121,0.08607425643511099,1.0723,0.938,1.2065,True
0.08590292637025121,0.08608926003794996,0.0286,-0.1057,0.1628,False
0.08590292637025121,0.08610789340471983,0.0393,-0.095,0.1735,False
0.08590292637025121,0.08614205457713127,0.1126,-0.0217,0.2468,False
0.08590292637025121,0.0861482656993879,0.049,-0.0852,0.1833,False
0.08590292637025121,0.08617932131067102,0.0579,-0.0763,0.1922,False
0.08590292637025121,0.08622590472759571,0.1215,-0.0127,0.2558,False
0.08593151914699095,0.0859365677327444,-0.1742,-0.3084,-0.04,True
0.08593151914699095,0.08593932150679172,0.0549,-0.0793,0.1891,False
0.08593151914699095,0.08599118425134981,0.1702,0.036,0.3044,True
0.08593151914699095,0.08599898661115059,-0.1399,-0.2741,-0.0056,True
0.08593151914699095,0.08602881916333001,0.1606,0.0263,0.2948,True
