Datos del Grafo 4: Fuentes y sumideros que maximizan el flujo,,,,,,,,,,,
Fuente,Sumidero,Mediatime,Medianatime,Stdtime,Flujomaximo,DistGrado,CoefAgrup,CentCercania,CentCarga,ExcentCarga,PageR
18,1,0.051550388,0.046863317,0.022146953,56,5,0.3,0.527777778,0.03034786,3,0.043879799
18,2,0.059361029,0.046880603,0.02499586,56,5,0.3,0.527777778,0.03034786,3,0.043879799
18,3,0.104643464,0.109348893,0.032792773,56,5,0.3,0.527777778,0.03034786,3,0.043879799
18,5,0.05779891,0.046864748,0.018549291,56,5,0.3,0.527777778,0.03034786,3,0.043879799
18,6,0.056492352,0.046863914,0.019265651,56,5,0.3,0.527777778,0.03034786,3,0.043879799
18,7,0.053400111,0.046864629,0.021028034,56,5,0.3,0.527777778,0.03034786,3,0.043879799
18,8,0.054674768,0.046864152,0.020066203,56,5,0.3,0.527777778,0.03034786,3,0.043879799
18,9,0.048426151,0.046863675,0.016308905,56,5,0.3,0.527777778,0.03034786,3,0.043879799
18,10,0.049988246,0.046864271,0.015305797,56,5,0.3,0.527777778,0.03034786,3,0.043879799
18,11,0.070295954,0.04686439,0.037131856,56,5,0.3,0.527777778,0.03034786,3,0.043879799
18,12,0.056410599,0.046864748,0.018666187,56,5,0.3,0.527777778,0.03034786,3,0.043879799
18,13,0.051550388,0.046863794,0.01854921,56,5,0.3,0.527777778,0.03034786,3,0.043879799
18,15,0.05779891,0.046864867,0.022136238,56,5,0.3,0.527777778,0.03034786,3,0.043879799
18,19,0.056236815,0.046864152,0.018745625,56,5,0.3,0.527777778,0.03034786,3,0.043879799
19,2,0.064306426,0.062467694,0.020696344,56,7,0.333333333,0.59375,0.037873619,3,0.056657309
19,18,0.076544571,0.062485218,0.040404482,56,7,0.333333333,0.59375,0.037873619,3,0.056657309
1,4,0.054952383,0.046864629,0.019974859,55,7,0.333333333,0.612903226,0.051051239,2,0.05674686
2,4,0.054674673,0.046864152,0.020055225,55,5,0.2,0.542857143,0.043854428,3,0.044907684
3,4,0.057798886,0.046864748,0.018548855,55,6,0.333333333,0.575757576,0.040768588,3,0.050727961
4,1,0.054674649,0.046864629,0.020057072,55,5,0.2,0.558823529,0.034998376,3,0.043347323
4,2,0.057478714,0.046863794,0.018494489,55,5,0.2,0.558823529,0.034998376,3,0.043347323
4,3,0.056236863,0.046865106,0.018737446,55,5,0.2,0.558823529,0.034998376,3,0.043347323
4,5,0.064047456,0.046864986,0.021475831,55,5,0.2,0.558823529,0.034998376,3,0.043347323
4,6,0.049988317,0.046865225,0.019523669,55,5,0.2,0.558823529,0.034998376,3,0.043347323
4,7,0.04869175,0.046844363,0.020107565,55,5,0.2,0.558823529,0.034998376,3,0.043347323
4,8,0.049988127,0.046863914,0.019511093,55,5,0.2,0.558823529,0.034998376,3,0.043347323
4,9,0.04842627,0.04686451,0.020305338,55,5,0.2,0.558823529,0.034998376,3,0.043347323
4,10,0.048426127,0.046864033,0.020307689,55,5,0.2,0.558823529,0.034998376,3,0.043347323
4,11,0.043739748,0.031245351,0.018217391,55,5,0.2,0.558823529,0.034998376,3,0.043347323
4,12,0.053112483,0.046863556,0.022310254,55,5,0.2,0.558823529,0.034998376,3,0.043347323
4,13,0.051456881,0.046863794,0.021586419,55,5,0.2,0.558823529,0.034998376,3,0.043347323
4,15,0.056393218,0.046867132,0.018672795,55,5,0.2,0.558823529,0.034998376,3,0.043347323
4,18,0.053116155,0.046864629,0.021196042,55,5,0.2,0.558823529,0.034998376,3,0.043347323
4,19,0.046860337,0.03126514,0.024206002,55,5,0.2,0.558823529,0.034998376,3,0.043347323
5,4,0.054660535,0.046864748,0.020954703,55,5,0.5,0.542857143,0.009896268,3,0.041870142
6,4,0.051535797,0.046863914,0.014064475,55,5,0.4,0.558823529,0.012305068,3,0.041751325
7,4,0.056479001,0.046863914,0.0190401,55,8,0.107142857,0.633333333,0.106767497,2,0.065498419
8,4,0.081230974,0.085916758,0.031861702,55,9,0.277777778,0.633333333,0.089376218,3,0.07098757
